date,INDPRO,INDPRO Trend,dindprod3,INDPRO Monthly,INDPRO Quarterly,INDPRO Forecast Surprise,INDPRO Forecast Surprise Normalized,INDPRO Forecast Surprise Signal,INDPRO Trend Surprise,INDPRO Trend Surprise Normalized,INDPRO Trend Surprise Signal,INDPRO Combined Surprise Normalized,INDPRO Combined Surprise Signal,CPURNSA Index,CPURNSA Index Trend,CPI SPF Forecast,CPURNSA Index Monthly,CPURNSA Index Quarterly,CPI Forecast Surprise,CPI Forecast Surprise Normalized,CPI Forecast Surprise Signal,CPI Trend Surprise,CPI Trend Surprise Normalized,CPI Trend Surprise Signal,CPI Combined Surprise Normalized,CPI Combined Surprise Signal
1993-10-31,67.8513,0.0288974258291812,0.042089999999999995,0.09624675099241076,0.07128718648895882,0.029197186488958825,0.4865728096509468,1.0,0.06734932516322956,0.7859303353113711,1.0,0.6362515724811589,1.0,145.7,0.02690772830372179,0.033,0.05076517801381475,0.019437127034322987,-0.013562872965677014,-0.4103035703465367,0.0,0.02385744971009296,0.6070393070509664,1.0,0.09836786835221487,1.0
1993-11-30,68.1384,0.02906196094851743,0.042089999999999995,0.05197423077890173,0.07128718648895882,0.029197186488958825,0.4865728096509468,1.0,0.022912269830384302,0.26737384327007335,1.0,0.37697332646051007,1.0,145.8,0.02751910070560104,0.033,0.008267263111334744,0.019437127034322987,-0.013562872965677014,-0.4103035703465367,0.0,-0.019251837594266297,-0.4898521130587189,0.0,-0.45007784170262777,0.0
1993-12-31,68.5029,0.028996684491904956,0.042089999999999995,0.0661156302305328,0.07128718648895882,0.029197186488958825,0.4865728096509468,1.0,0.03711894573862784,0.4331580962401652,1.0,0.45986545294555603,1.0,145.8,0.026777005849780044,0.033,0.0,0.019437127034322987,-0.013562872965677014,-0.4103035703465367,0.0,-0.026777005849780044,-0.6813257608617554,0.0,-0.545814665604146,0.0
1994-01-31,68.7602,0.03363110689695037,0.041697,0.04601542111868295,0.05805537455390075,0.016358374553900754,0.27261326261775304,1.0,0.012384314221732584,0.14451827401830705,1.0,0.20856576831803003,1.0,146.2,0.027498730134954075,0.03,0.033423144308816655,0.038965541890978006,0.008965541890978007,0.2712252674834437,1.0,0.00592441417386258,0.15074336605488128,1.0,0.21098431676916252,1.0
1994-02-28,68.7808,0.03303626269562332,0.041697,0.0036010327516977636,0.05805537455390075,0.016358374553900754,0.27261326261775304,1.0,-0.029435229943925556,-0.343493273076285,0.0,-0.03544000522926599,0.0,146.7,0.025256278963069922,0.03,0.04182048998024701,0.038965541890978006,0.008965541890978007,0.2712252674834437,1.0,0.01656421101717709,0.4214669757203476,1.0,0.34634612160189565,1.0
1994-03-31,69.4762,0.028845755857945132,0.041697,0.1283036835631548,0.05805537455390075,0.016358374553900754,0.27261326261775304,1.0,0.09945792770520967,1.1606204261331794,1.0,0.7166168443754662,1.0,147.2,0.02516794693710822,0.03,0.04167527006659544,0.038965541890978006,0.008965541890978007,0.2712252674834437,1.0,0.016507323129487217,0.42001949561067586,1.0,0.3456223815470598,1.0
1994-04-30,69.8715,0.04066822895206146,0.035426,0.07045427532005144,0.07088087758156636,0.03545487758156636,0.5908575953788174,1.0,0.029786046367989982,0.34758711171727297,1.0,0.4692223535480452,1.0,147.4,0.025080230464358033,0.031,0.016426740882027557,0.021916994584927796,-0.009083005415072204,-0.2747787700078206,0.0,-0.008653489582330476,-0.220183145451978,0.0,-0.2474809577298993,0.0
1994-05-31,70.2259,0.042975670859923376,0.035426,0.06259303143323725,0.07088087758156636,0.03545487758156636,0.5908575953788174,1.0,0.01961736057331387,0.2289240276118799,1.0,0.4098908114953487,1.0,147.5,0.02362159404961539,0.031,0.008171558705398319,0.021916994584927796,-0.009083005415072204,-0.2747787700078206,0.0,-0.015450035344217072,-0.3931174062288289,0.0,-0.33394808811832477,0.0
1994-06-30,70.6759,0.05189814560942496,0.035426,0.0796634669141918,0.07088087758156636,0.03545487758156636,0.5908575953788174,1.0,0.027765321304766832,0.32400633904194204,1.0,0.4574319672103797,1.0,148.0,0.022895998329028666,0.031,0.04144500409888119,0.021916994584927796,-0.009083005415072204,-0.2747787700078206,0.0,0.018549005769852522,0.4719689550158452,1.0,0.0985950925040123,1.0
1994-07-31,70.7851,0.05683698541942861,0.041277999999999995,0.01869934815918084,0.046104363644030144,0.004826363644030149,0.08043163061485363,1.0,-0.03813763726024777,-0.4450456774033795,0.0,-0.18230702339426294,0.0,148.4,0.024942737350120314,0.032,0.032918905960976685,0.03837811986603601,0.006378119866036008,0.19295066463833963,1.0,0.007976168610856371,0.20294909662567848,1.0,0.19794988063200905,1.0
1994-08-31,71.2069,0.05522160361646811,0.041277999999999995,0.0738972994089524,0.046104363644030144,0.004826363644030149,0.08043163061485363,1.0,0.018675695792484293,0.21793530700993455,1.0,0.14918346881239408,1.0,149.0,0.0277105914214264,0.032,0.04961108733860864,0.03837811986603601,0.006378119866036008,0.19295066463833963,1.0,0.02190049591718224,0.5572457252216093,1.0,0.3750981949299745,1.0
1994-09-30,71.4768,0.06259957804131977,0.041277999999999995,0.046444651389441205,0.046104363644030144,0.004826363644030149,0.08043163061485363,1.0,-0.016154926651878565,-0.18851928938663612,0.0,-0.054043829385891244,0.0,149.4,0.029016695268276216,0.032,0.032694701585008534,0.03837811986603601,0.006378119866036008,0.19295066463833963,1.0,0.0036780063167323185,0.09358478936219726,1.0,0.14326772700026844,1.0
1994-10-31,72.0827,0.061569986287337786,0.034988,0.10660170637024691,0.10516827562350417,0.07018027562350418,1.169558371835573,1.0,0.04503172008290912,0.525495909255692,1.0,0.8475271405456326,1.0,149.5,0.02964589064730938,0.033,0.008061764002774918,0.008056354075581584,-0.024943645924418417,-0.7545943257117165,0.0,-0.021584126644534463,-0.54919588811102,0.0,-0.6518951069113683,0.0
1994-11-30,72.5328,0.06240453956722791,0.034988,0.07755827860796183,0.10516827562350417,0.07018027562350418,1.169558371835573,1.0,0.015153739040733916,0.17683596942716448,1.0,0.6731971706313687,1.0,149.7,0.026091723254638044,0.033,0.01617215950993911,0.008056354075581584,-0.024943645924418417,-0.7545943257117165,0.0,-0.009919563744698934,-0.25239768604782975,0.0,-0.5034960058797731,0.0
1994-12-31,73.2862,0.06453425248841005,0.034988,0.13201746164112116,0.10516827562350417,0.07018027562350418,1.169558371835573,1.0,0.06748320915271111,0.7874926893288916,1.0,0.9785255305822324,1.0,149.7,0.02675893710323929,0.033,0.0,0.008056354075581584,-0.024943645924418417,-0.7545943257117165,0.0,-0.02675893710323929,-0.6808660118310474,0.0,-0.717730168771382,0.0
1995-01-31,73.4173,0.06988136571176518,0.033391000000000004,0.021678994226861814,0.00669741281438152,-0.026693587185618484,-0.44485018176256685,0.0,-0.04820237148490336,-0.562495702698096,0.0,-0.5036729422303314,0.0,150.3,0.02675893710323929,0.035,0.049170722471558514,0.04620381482532432,0.011203814825324315,0.33893742394884696,1.0,0.022411785368319226,0.5702551959694137,1.0,0.4545963099591303,1.0
1995-02-28,73.3112,0.06779041796733276,0.033391000000000004,-0.017204782658113205,0.00669741281438152,-0.026693587185618484,-0.44485018176256685,0.0,-0.08499520062544597,-0.9918481939576241,0.0,-0.7183491878600955,0.0,150.9,0.028055201852807965,0.035,0.048970102629841694,0.04620381482532432,0.011203814825324315,0.33893742394884696,1.0,0.02091490077703373,0.5321678146243404,1.0,0.43555261928659367,1.0
1995-03-31,73.4086,0.06593901328584062,0.033391000000000004,0.016060009906913697,0.00669741281438152,-0.026693587185618484,-0.44485018176256685,0.0,-0.04987900337892692,-0.5820610934940695,0.0,-0.5134556376283181,0.0,151.4,0.028642093051784334,0.035,0.04049410652375096,0.04620381482532432,0.011203814825324315,0.33893742394884696,1.0,0.011852013471966627,0.30156777579363936,1.0,0.32025259987124316,1.0
1995-04-30,73.3603,0.05666502168108822,0.033965999999999996,-0.00786702300647013,0.02479662623190637,-0.009169373768093625,-0.1528081467290756,0.0,-0.06453204468755835,-0.7530541901748893,0.0,-0.45293116845198245,0.0,151.9,0.028544745872816524,0.033,0.04035793600950699,0.02938035093852087,-0.00361964906147913,-0.10950149994656708,0.0,0.011813190136690466,0.3005799379974864,1.0,0.09553921902545966,1.0
1995-05-31,73.6079,0.05000769008933248,0.033965999999999996,0.04126182901331488,0.02479662623190637,-0.009169373768093625,-0.1528081467290756,0.0,-0.008745861076017603,-0.10205948628886866,0.0,-0.12743381650897212,0.0,152.2,0.03054113595190322,0.033,0.023958941795168442,0.02938035093852087,-0.00361964906147913,-0.10950149994656708,0.0,-0.0065821941567347775,-0.1674802054843619,0.0,-0.1384908527154645,0.0
1995-06-30,73.8595,0.0482343845454023,0.033965999999999996,0.041797300227520706,0.02479662623190637,-0.009169373768093625,-0.1528081467290756,0.0,-0.006437084317881592,-0.0751173055426893,0.0,-0.11396272613588246,0.0,152.5,0.03187473655974826,0.033,0.02391120341120412,0.02938035093852087,-0.00361964906147913,-0.10950149994656708,0.0,-0.007963533148544144,-0.20262759443749453,0.0,-0.1560645471920308,0.0
1995-07-31,73.5675,0.04511692956375879,0.024700000000000003,-0.046423334197023935,0.051583854102652094,0.02688385410265209,0.44802099099241083,1.0,-0.09154026376078273,-1.0682255541185801,0.0,-0.3101022815630846,0.0,152.5,0.030415544303134867,0.035,0.0,0.01848746066306517,-0.016512539336934834,-0.4995367768007257,0.0,-0.030415544303134867,-0.7739063127749968,0.0,-0.6367215447878612,0.0
1995-08-31,74.4969,0.03940576749105773,0.024700000000000003,0.16258961058738963,0.051583854102652094,0.02688385410265209,0.44802099099241083,1.0,0.1231838430963319,1.437489074686387,1.0,0.942755032839399,1.0,152.9,0.02764101225744864,0.035,0.03193347487442777,0.01848746066306517,-0.016512539336934834,-0.4995367768007257,0.0,0.004292462616979131,0.10921928220395007,1.0,-0.19515874729838784,0.0
1995-09-30,74.7941,0.04634200991127968,0.024700000000000003,0.04893765304544373,0.051583854102652094,0.02688385410265209,0.44802099099241083,1.0,0.0025956431341640496,0.03028975678431857,1.0,0.2391553738883647,1.0,153.2,0.026185838872005984,0.035,0.023800550207000892,0.01848746066306517,-0.016512539336934834,-0.4995367768007257,0.0,-0.002385288665005092,-0.06069232025704116,0.0,-0.28011454852888346,0.0
1995-10-31,74.7015,0.04654953375211024,0.029935999999999997,-0.014756037949304135,0.02046699985911471,-0.009469000140885288,-0.15780143764461957,0.0,-0.061305571701414374,-0.7154029889233929,0.0,-0.4366022132840063,0.0,153.7,0.025446262388944207,0.032,0.039875213418556266,0.00785593608356594,-0.02414406391643406,-0.730405398078827,0.0,0.014428951029612058,0.36713649367067674,1.0,-0.18163445220407512,0.0
1995-11-30,74.8864,0.0364656506807588,0.029935999999999997,0.03010992116796829,0.02046699985911471,-0.009469000140885288,-0.15780143764461957,0.0,-0.006355729512790509,-0.07416793880309004,0.0,-0.1159846882238548,0.0,153.6,0.028104230247911977,0.032,-0.007779539490512022,0.00785593608356594,-0.02414406391643406,-0.730405398078827,0.0,-0.035883769738424,-0.9130422145320103,0.0,-0.8217238063054186,0.0
1995-12-31,75.1739,0.03257752179342899,0.029935999999999997,0.04705511532472384,0.02046699985911471,-0.009469000140885288,-0.15780143764461957,0.0,0.014477593531294852,0.16894571565454244,1.0,0.005572139004961438,1.0,153.5,0.0260665065165131,0.032,-0.00778458617298361,0.00785593608356594,-0.02414406391643406,-0.730405398078827,0.0,-0.03385109268949671,-0.861321897304758,0.0,-0.7958636476917925,0.0
1996-01-31,74.6833,0.02585451652768289,0.030274000000000002,-0.07556365143295074,0.03172182566609494,0.001447825666094936,0.02412809886675105,1.0,-0.10141816796063363,-1.1834953736920797,0.0,-0.5796836374126643,0.0,154.4,0.02540012384720125,0.028999999999999998,0.07267212318463767,0.058573288481073016,0.029573288481073018,0.8946501144248293,1.0,0.04727199933743642,1.2028092721315156,1.0,1.0487296932781724,1.0
1996-02-29,75.8433,0.01737487767148438,0.030274000000000002,0.20316352779084834,0.03172182566609494,0.001447825666094936,0.02412809886675105,1.0,0.18578865011936396,2.1680534397556075,1.0,1.0960907693111792,1.0,154.9,0.02730006117574635,0.028999999999999998,0.03955976222963287,0.058573288481073016,0.029573288481073018,0.8946501144248293,1.0,0.012259701053886518,0.3119411556070415,1.0,0.6032956350159354,1.0
1996-03-31,75.7631,0.03475714945212394,0.030274000000000002,-0.012615780468551496,0.03172182566609494,0.001447825666094936,0.02412809886675105,1.0,-0.04737292992067543,-0.5528165665654782,0.0,-0.26434423384936356,0.0,155.7,0.026527813886561447,0.028999999999999998,0.06376656920553092,0.058573288481073016,0.029573288481073018,0.8946501144248293,1.0,0.037238755318969474,0.9475190558488088,1.0,0.921084585136819,1.0
1996-04-30,76.4596,0.03229789436150177,0.025556000000000002,0.1160699713729949,0.10440558824732005,0.07884958824732005,1.3140329705338991,1.0,0.08377207701149314,0.9775750004295317,1.0,1.1458039854817155,1.0,156.3,0.02842555561417326,0.027000000000000003,0.04723557130330702,0.025938991072294693,-0.0010610089277053106,-0.03209760589137162,0.0,0.018810015689133763,0.47861020470762944,1.0,0.2232562994081289,1.0
1996-05-31,77.0169,0.042486049750702914,0.025556000000000002,0.09105877539754514,0.10440558824732005,0.07884958824732005,1.3140329705338991,1.0,0.04857272564684223,0.5668175362127026,1.0,0.9404252533733009,1.0,156.6,0.02899109460651217,0.027000000000000003,0.02327733870007953,0.025938991072294693,-0.0010610089277053106,-0.03209760589137162,0.0,-0.005713755906432638,-0.14538328565068243,0.0,-0.08874044577102702,0.0
1996-06-30,77.6676,0.046559174854098995,0.025556000000000002,0.10623199823219065,0.10440558824732005,0.07884958824732005,1.3140329705338991,1.0,0.059672823378091655,0.6963496957520353,1.0,1.0051913331429672,1.0,156.7,0.028934022558981143,0.027000000000000003,0.007689805512479442,0.025938991072294693,-0.0010610089277053106,-0.03209760589137162,0.0,-0.0212442170465017,-0.5405470807423729,0.0,-0.28632234331687223,0.0
1996-07-31,77.5653,0.051816219095286886,0.025457,-0.01569181725795321,0.04616136542567495,0.02070436542567495,0.34503945306580214,1.0,-0.0675080363532401,-0.7877824093816063,0.0,-0.22137147815790206,0.0,157.0,0.027567034491190245,0.027999999999999997,0.023217292792469646,0.028376182315434706,0.0003761823154347088,0.011380254575464387,1.0,-0.0043497416987205995,-0.11067671602488972,0.0,-0.049648230724712666,0.0
1996-08-31,78.0121,0.05458079866022292,0.025457,0.07135624824552034,0.04616136542567495,0.02070436542567495,0.34503945306580214,1.0,0.01677544958529742,0.1957604576678075,1.0,0.27039995536680483,1.0,157.3,0.0295315637232223,0.027999999999999997,0.023172461258353927,0.028376182315434706,0.0003761823154347088,0.011380254575464387,1.0,-0.006359102464868371,-0.1618037636313956,0.0,-0.07521175452796561,0.0
1996-09-30,78.5488,0.04738729358200322,0.025457,0.08575298092969974,0.04616136542567495,0.02070436542567495,0.34503945306580214,1.0,0.03836568734769652,0.4477068990453483,1.0,0.3963731760555752,1.0,157.8,0.028800424897829524,0.027999999999999997,0.03881763831311291,0.028376182315434706,0.0003761823154347088,0.011380254575464387,1.0,0.010017213415283388,0.25488232665634647,1.0,0.13313129061590542,1.0
1996-10-31,78.506,0.050406855394578676,0.025339999999999998,-0.006519050619337774,0.06069105809555353,0.03535105809555353,0.5891274376108803,1.0,-0.05692590601391645,-0.6642946502134718,0.0,-0.03758360630129576,0.0,158.3,0.030049772411586906,0.028999999999999998,0.03869249069426717,0.02043356749824432,-0.008566432501755677,-0.2591514238537675,0.0,0.008642718282680262,0.21990907582780783,1.0,-0.01962117401297983,0.0
1996-11-30,79.1955,0.05113222950855878,0.025339999999999998,0.11063629345124171,0.06069105809555353,0.03535105809555353,0.5891274376108803,1.0,0.05950406394268293,0.6943803640722258,1.0,0.641753900841553,1.0,158.6,0.0299520194612779,0.028999999999999998,0.02298017526628171,0.02043356749824432,-0.008566432501755677,-0.2591514238537675,0.0,-0.006971844194996191,-0.17739463020673804,0.0,-0.21827302703025275,0.0
1996-12-31,79.7144,0.057753880704779936,0.025339999999999998,0.08152190005334536,0.06069105809555353,0.03535105809555353,0.5891274376108803,1.0,0.023768019348565428,0.2773599790500029,1.0,0.43324370833044157,1.0,158.6,0.03257062983186754,0.028999999999999998,0.0,0.02043356749824432,-0.008566432501755677,-0.2591514238537675,0.0,-0.03257062983186754,-0.8287412445004946,0.0,-0.543946334177131,0.0
1997-01-31,79.8239,0.060613700041417085,0.024422000000000003,0.016608956397912156,0.08403653015831303,0.05961453015831303,0.9934796096233675,1.0,-0.04400474364350493,-0.5135116475660368,0.0,0.2399839810286653,1.0,159.1,0.03324128275350646,0.031,0.038493924150869274,0.035779231511540166,0.004779231511540166,0.14458114867403551,1.0,0.005252641397362812,0.13365048791000542,1.0,0.13911581829202047,1.0
1997-02-28,80.7816,0.06898151326625479,0.024422000000000003,0.1538626053650327,0.08403653015831303,0.05961453015831303,0.9934796096233675,1.0,0.08488109209877792,0.9905166089356696,1.0,0.9919981092795185,1.0,159.6,0.030451651342047636,0.031,0.03837085158231379,0.035779231511540166,0.004779231511540166,0.14458114867403551,1.0,0.007919200240266155,0.2014995686741524,1.0,0.17304035867409395,1.0
1997-03-31,81.3388,0.06523009020639603,0.024422000000000003,0.08598473789541883,0.08403653015831303,0.05961453015831303,0.9934796096233675,1.0,0.020754647689022798,0.24219555545611762,1.0,0.6178375825397425,1.0,160.0,0.030353324208956645,0.031,0.03049324124991526,0.035779231511540166,0.004779231511540166,0.14458114867403551,1.0,0.0001399170409586148,0.003560109928774456,1.0,0.07407062930140498,1.0
1997-04-30,81.3611,0.07369018734010857,0.022236,0.0032949082168785004,0.04459785688982465,0.02236185688982465,0.37266164464199264,1.0,-0.07039527912323007,-0.8214749767955176,0.0,-0.2244066660767625,0.0,160.2,0.02762441253047454,0.03,0.015103555898416277,0.00752112012954731,-0.02247887987045269,-0.6800303071169583,0.0,-0.012520856632058264,-0.3185861115068669,0.0,-0.4993082093119126,0.0
1997-05-31,81.8326,0.06420914158474367,0.022236,0.07180174373512282,0.04459785688982465,0.02236185688982465,0.37266164464199264,1.0,0.007592602150379157,0.08860157602872683,1.0,0.23063161033535973,1.0,160.1,0.024958170575738903,0.03,-0.007464973221540827,0.00752112012954731,-0.02247887987045269,-0.6800303071169583,0.0,-0.03242314379727973,-0.8249885458120845,0.0,-0.7525094264645213,0.0
1997-06-30,82.2309,0.0626288695605417,0.022236,0.0599962382830479,0.04459785688982465,0.02236185688982465,0.37266164464199264,1.0,-0.002632631277493802,-0.030721388486926463,0.0,0.1709701280775331,1.0,160.3,0.022359456402636813,0.03,0.015094057160948804,0.00752112012954731,-0.02247887987045269,-0.6800303071169583,0.0,-0.007265399241688009,-0.18486397224834475,0.0,-0.4324471396826515,0.0
1997-07-31,82.85,0.058848415583186986,0.030709,0.09418216230109855,0.11307333927597485,0.08236433927597485,1.3726065006883488,1.0,0.03533374671791156,0.4123257855741173,1.0,0.8924661431312331,1.0,160.5,0.022982784564275827,0.027999999999999997,0.015075095483280787,0.022647734204898073,-0.005352265795101924,-0.16191656227492685,0.0,-0.00790768908099504,-0.20120667374061157,0.0,-0.1815616180077692,0.0
1997-08-31,83.7172,0.06820811808648597,0.030709,0.13309462974670727,0.11307333927597485,0.08236433927597485,1.3726065006883488,1.0,0.0648865116602213,0.7571906287510236,1.0,1.0648985647196862,1.0,160.8,0.022302131537759395,0.027999999999999997,0.022661937110823205,0.022647734204898073,-0.005352265795101924,-0.16191656227492685,0.0,0.00035980557306380945,0.0091550491942703,1.0,-0.07638075654032828,0.0
1997-09-30,84.4629,0.07321913346785269,0.030709,0.1122835895958536,0.11307333927597485,0.08236433927597485,1.3726065006883488,1.0,0.03906445612800091,0.4558611541990375,1.0,0.9142338274436932,1.0,161.2,0.02225961211842309,0.027999999999999997,0.030262557479709074,0.022647734204898073,-0.005352265795101924,-0.16191656227492685,0.0,0.008002945361285985,0.20363041588751862,1.0,0.02085692680629589,1.0
1997-10-31,85.1968,0.07538448780480267,0.033611,0.10939838952477188,0.08511041206856595,0.05149941206856595,0.8582406950426541,1.0,0.03401390171996921,0.3969239056105419,1.0,0.627582300326598,1.0,161.6,0.021554669456920417,0.027999999999999997,0.030186436501079994,0.002483699518566862,-0.025516300481433135,-0.7719182518380587,0.0,0.008631767044159577,0.2196304277609051,1.0,-0.2761439120385768,0.0
1997-11-30,85.9458,0.08529615369978583,0.033611,0.1107504709764926,0.08511041206856595,0.05149941206856595,0.8582406950426541,1.0,0.025454317276706773,0.2970381672558526,1.0,0.5776394311492533,1.0,161.5,0.02085414602349034,0.027999999999999997,-0.007400521375527824,0.002483699518566862,-0.025516300481433135,-0.7719182518380587,0.0,-0.028254667399018163,-0.7189240227801652,0.0,-0.745421137309112,0.0
1997-12-31,86.2054,0.08530546890288271,0.033611,0.0368543523774596,0.08511041206856595,0.05149941206856595,0.8582406950426541,1.0,-0.04845111652542311,-0.5653984232914935,0.0,0.1464211358755803,1.0,161.3,0.01829512722646509,0.027999999999999997,-0.014759879516813013,0.002483699518566862,-0.025516300481433135,-0.7719182518380587,0.0,-0.033055006743278104,-0.841065940904644,0.0,-0.8064920963713513,0.0
1998-01-31,86.6558,0.08150474212093539,0.023991,0.06453017311351505,0.028805404436568427,0.0048144044365684285,0.08023232972748737,1.0,-0.016974569007420337,-0.19808407403392236,0.0,-0.0589258721532175,0.0,161.6,0.017036697759195807,0.025,0.022548388437126032,0.0225061526727679,-0.002493847327232103,-0.07544378428168984,0.0,0.0055116906779302255,0.14024185025923286,1.0,0.03239903298877151,1.0
1998-02-28,86.7556,0.08564985742959008,0.023991,0.013908071959999102,0.028805404436568427,0.0048144044365684285,0.08023232972748737,1.0,-0.07174178546959098,-0.8371879803293986,0.0,-0.3784778253009556,0.0,161.9,0.01572460376445295,0.025,0.022506100482559743,0.0225061526727679,-0.002493847327232103,-0.07544378428168984,0.0,0.006781496718106794,0.1725513463740593,1.0,0.048553781046184734,1.0
1998-03-31,86.8196,0.07401285141902858,0.023991,0.008888460677572319,0.028805404436568427,0.0048144044365684285,0.08023232972748737,1.0,-0.06512439074145626,-0.7599665494543928,0.0,-0.3398671098634527,0.0,162.2,0.014420601675925848,0.025,0.022463970840991054,0.0225061526727679,-0.002493847327232103,-0.07544378428168984,0.0,0.008043369165065206,0.2046589766990341,1.0,0.06460759620867212,1.0
1998-04-30,87.1345,0.06745470778866336,0.023965999999999998,0.04440358554994406,0.014941390715305536,-0.009024609284694462,-0.1503956382001516,0.0,-0.0230511222387193,-0.2689941760585168,0.0,-0.2096949071293342,0.0,162.5,0.01375889926021312,0.02,0.022421998625109074,0.019875169028968687,-0.00012483097103131377,-0.0037763822778249007,0.0,0.008663099364895954,0.22042766093122435,1.0,0.10832563932669972,1.0
1998-05-31,87.6936,0.07101980515579065,0.023965999999999998,0.07977450259287688,0.014941390715305536,-0.009024609284694462,-0.1503956382001516,0.0,0.008754697437086234,0.10216260186130788,1.0,-0.024116518169421855,0.0,162.8,0.014366192009426237,0.02,0.022380182954212735,0.019875169028968687,-0.00012483097103131377,-0.0037763822778249007,0.0,0.008013990944786498,0.20391146450904368,1.0,0.10006754111560939,1.0
1998-06-30,87.1421,0.07168169183045237,0.023965999999999998,-0.07291091093915347,0.014941390715305536,-0.009024609284694462,-0.1503956382001516,0.0,-0.14459260276960584,-1.6873177645483466,0.0,-0.9188567013742491,0.0,163.0,0.016871911059348266,0.02,0.014842031975444758,0.019875169028968687,-0.00012483097103131377,-0.0037763822778249007,0.0,-0.0020298790839035075,-0.051649124590577807,0.0,-0.027712753434201355,0.0
1998-07-31,86.8414,0.05985482348751936,0.029937000000000002,-0.04063132091046451,0.06169806957470425,0.031761069574704245,0.5293000702765365,1.0,-0.10048614439798387,-1.1726191609113856,0.0,-0.3216595453174246,0.0,163.2,0.01685087305021682,0.023,0.014823697821287674,0.014805423820669183,-0.008194576179330816,-0.2479020390712833,0.0,-0.0020271752289291456,-0.05158032653085441,0.0,-0.14974118280106885,0.0
1998-08-31,88.6266,0.04833221655009523,0.029937000000000002,0.2765777462403487,0.06169806957470425,0.031761069574704245,0.5293000702765365,1.0,0.22824552969025347,2.663502347618482,1.0,1.5964012089475093,1.0,163.4,0.016829887468189142,0.023,0.01480540890629034,0.014805423820669183,-0.008194576179330816,-0.2479020390712833,0.0,-0.0020244785618988015,-0.05151171136429892,0.0,-0.1497068752177911,0.0
1998-09-30,88.4562,0.05891693526329278,0.029937000000000002,-0.022829656444958046,0.06169806957470425,0.031761069574704245,0.5293000702765365,1.0,-0.08174659170825083,-0.9539386783181024,0.0,-0.21231930402078297,0.0,163.6,0.01617648809199168,0.023,0.014787165063220753,0.014805423820669183,-0.008194576179330816,-0.2479020390712833,0.0,-0.001389323028770928,-0.035350538255489325,0.0,-0.1416262886633863,0.0
1998-10-31,89.1686,0.04755961494417571,0.021883,0.10104237542750827,0.0451791571901885,0.0232961571901885,0.38823181344499275,1.0,0.05348276048333256,0.6241149971164417,1.0,0.5061734052807172,1.0,164.0,0.014894933229257612,0.024,0.02973763229543369,0.007355163633696149,-0.01664483636630385,-0.5035390220207258,0.0,0.01484269906617608,0.377664078322915,1.0,-0.06293747184890539,0.0
1998-11-30,89.1127,0.04689684499825497,0.021883,-0.00749694324072836,0.0451791571901885,0.0232961571901885,0.38823181344499275,1.0,-0.05439378823898333,-0.6347462001424743,0.0,-0.12325719334874077,0.0,164.0,0.014858035328932262,0.024,0.0,0.007355163633696149,-0.01664483636630385,-0.5035390220207258,0.0,-0.014858035328932262,-0.37805430085002467,0.0,-0.4407966614353752,0.0
1998-12-31,89.4388,0.03711655822956228,0.021883,0.044807628038623815,0.0451791571901885,0.0232961571901885,0.38823181344499275,1.0,0.007691069809061535,0.08975064054894297,1.0,0.23899122699696784,1.0,163.9,0.01548544786456052,0.024,-0.0072925840134141495,0.007355163633696149,-0.01664483636630385,-0.5035390220207258,0.0,-0.02277803187797467,-0.5795741311503613,0.0,-0.5415565765855435,0.0
1999-01-31,89.8617,0.03777735845020369,0.018749000000000002,0.05823957727721951,0.046964095066134526,0.028215095066134524,0.4702061990147328,1.0,0.02046221882701582,0.23878306820379774,1.0,0.35449463360926525,1.0,164.3,0.016123183080692494,0.0215,0.02968246831300969,0.027117106917732947,0.005617106917732949,0.16992852688339063,1.0,0.013559285232317198,0.3450083395984307,1.0,0.2574684332409107,1.0
1999-02-28,90.3253,0.03726395531604698,0.018749000000000002,0.06369566306215524,0.046964095066134526,0.028215095066134524,0.4702061990147328,1.0,0.026431707746108257,0.30844378739362105,1.0,0.3893249932041769,1.0,164.5,0.016712539446744223,0.0215,0.014705621091877896,0.027117106917732947,0.005617106917732949,0.16992852688339063,1.0,-0.002006918354866327,-0.05106490183359895,0.0,0.05943181252489584,1.0
1999-03-31,90.4709,0.04141558394623224,0.018749000000000002,0.019515836017544697,0.046964095066134526,0.028215095066134524,0.4702061990147328,1.0,-0.02189974792868754,-0.2555582582470313,0.0,0.10732397038385075,1.0,165.0,0.01606379416893411,0.0215,0.03709013486993773,0.027117106917732947,0.005617106917732949,0.16992852688339063,1.0,0.02102634070100362,0.5350033404264078,1.0,0.35246593365489925,1.0
1999-04-30,90.7285,0.04232332704316111,0.020904,0.03470808272805215,0.032582267125734754,0.011678267125734755,0.1946190003400454,1.0,-0.00761524431510896,-0.08886579789101187,0.0,0.05287660122451676,1.0,166.2,0.017268426287243566,0.02,0.09084966553814144,0.029409805953144463,0.009409805953144463,0.2846651287388613,1.0,0.07358123925089788,1.8722329934502617,1.0,1.0784490610945614,1.0
